seqnames	start	end	width	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
II	209748	209748	1	+	1	10	1	1	0	2	1	Promoter	2	209653	212175	2523	1	YBL008W	YBL008W_mRNA	95
II	217418	217430	13	+	2	11	0.55	13	0.55	1.01	0.01	Promoter	2	217470	220400	2931	1	YBL005W	YBL005W_mRNA	-40
II	217543	217543	1	+	1	7	1	1	0	2	1	Promoter	2	217470	220400	2931	1	YBL005W	YBL005W_mRNA	73
II	221314	221314	1	+	1	4	1	1	0	2	1	Promoter	2	221330	222652	1323	1	YBL005W-A	YBL005W-A	-16
II	222036	222036	1	+	1	5	1	1	0	2	1	Exon (YBL005W-B/YBL005W-B, exon 1 of 1)	2	221330	226598	5269	1	YBL005W-B	YBL005W-B	706
II	222098	222098	1	+	1	4	1	1	0	2	1	Exon (YBL005W-B/YBL005W-B, exon 1 of 1)	2	221330	226598	5269	1	YBL005W-B	YBL005W-B	768
II	225256	225256	1	+	1	5	1	1	0	2	1	Exon (YBL005W-B/YBL005W-B, exon 1 of 1)	2	227075	227156	82	1	tS(AGA)B	tS(AGA)B_tRNA	-1819
II	227511	227546	36	+	8	49	0.2	36	-4.3	-0.91	0.03	Promoter	2	227636	235117	7482	1	YBL004W	YBL004W_mRNA	-90
II	227580	227580	1	+	1	8	1	1	0	2	1	Promoter	2	227636	235117	7482	1	YBL004W	YBL004W_mRNA	-56
II	234610	234610	1	+	1	4	1	1	0	2	1	Exon (YBL004W_mRNA/YBL004W, exon 1 of 1)	2	236492	236887	396	1	YBL002W	YBL002W_mRNA	-1882
II	236368	236408	41	+	5	41	0.49	41	-9.8	0.03	0.15	Promoter	2	236492	236887	396	1	YBL002W	YBL002W_mRNA	-84
II	236449	236518	70	+	12	185	0.25	70	-17.67	-1.07	0.14	Promoter	2	236492	236887	396	1	YBL002W	YBL002W_mRNA	0
II	236743	236744	2	+	2	11	0.64	2	-0.14	1.05	0.05	Exon (YBL002W_mRNA/YBL002W, exon 1 of 1)	2	236492	236887	396	1	YBL002W	YBL002W_mRNA	251
II	241674	241674	1	+	1	6	1	1	0	2	1	Downstream (2-3kb)	2	242809	244230	1422	1	YBR003W	YBR003W_mRNA	-1135
II	242775	242798	24	+	3	23	0.43	24	-1.33	0.47	0.03	Promoter	2	242809	244230	1422	1	YBR003W	YBR003W_mRNA	-11
II	245871	245883	13	+	2	14	0.71	13	2.57	1.14	0.14	Promoter	2	245906	246547	642	1	YBR005W	YBR005W_mRNA	-23
II	246970	246970	1	+	1	7	1	1	0	2	1	Promoter	2	247010	248503	1494	1	YBR006W	YBR006W_mRNA	-40
II	248042	248099	58	+	7	34	0.21	58	0.88	-0.78	0.01	Exon (YBR006W_mRNA/YBR006W, exon 1 of 1)	2	247010	248503	1494	1	YBR006W	YBR006W_mRNA	1032
II	256303	256307	5	+	2	74	0.93	5	-1.73	1.64	0.64	Promoter	2	256331	256741	411	1	YBR010W	YBR010W_mRNA	-24
II	260575	260575	1	+	1	13	1	1	0	2	1	Exon (YBR012W-B/YBR012W-B, exon 1 of 1)	2	259869	265140	5272	1	YBR012W-B	YBR012W-B	706
II	270194	270236	43	+	11	166	0.25	43	-0.63	-1.02	0.13	Promoter	2	270247	270633	387	1	YBR016W	YBR016W_mRNA	-11
II	276816	276816	1	+	1	6	1	1	0	2	1	Distal Intergenic	2	279021	280607	1587	1	YBR020W	YBR020W_mRNA	-2205
II	283676	283676	1	+	1	7	1	1	0	2	1	Promoter	2	283738	284271	534	1	YBR022W	YBR022W_mRNA	-62
II	283710	283719	10	+	2	12	0.67	10	1.5	1.08	0.08	Promoter	2	283738	284271	534	1	YBR022W	YBR022W_mRNA	-19
II	289328	289353	26	+	3	16	0.5	26	-3.25	0.5	0.05	Promoter	2	289445	290350	906	1	YBR024W	YBR024W_mRNA	-92
II	298213	298246	34	+	4	26	0.35	34	-7.58	0.06	0.03	Promoter	2	298292	299950	1659	1	YBR030W	YBR030W_mRNA	-46
II	300142	300150	9	+	4	113	0.76	9	2.67	0.84	0.42	Promoter	2	300166	301254	1089	1	YBR031W	YBR031W_mRNA	-16
II	303996	303996	1	+	1	4	1	1	0	2	1	Exon (YBR033W_mRNA/YBR033W, exon 1 of 1)	2	301944	304703	2760	1	YBR033W	YBR033W_mRNA	2052
II	307596	307596	1	+	1	6	1	1	0	2	1	Distal Intergenic	2	311898	314789	2892	1	YBR038W	YBR038W_mRNA	-4302
II	311847	311861	15	+	3	23	0.39	15	0.57	0.43	0.01	Promoter	2	311898	314789	2892	1	YBR038W	YBR038W_mRNA	-37
II	315484	315549	66	+	13	143	0.27	66	3.04	-1.34	0.1	Promoter	2	315575	316510	936	1	YBR039W	YBR039W_mRNA	-26
II	318231	318231	1	+	1	5	1	1	0	2	1	Promoter	2	318266	320275	2010	1	YBR041W	YBR041W_mRNA	-35
II	326303	326316	14	+	2	11	0.55	14	0.59	1.01	0.01	Distal Intergenic	2	331833	332360	528	1	YBR047W	YBR047W_mRNA	-5517
II	331750	331750	1	+	1	4	1	1	0	2	1	Promoter	2	331833	332360	528	1	YBR047W	YBR047W_mRNA	-83
II	331780	331824	45	+	5	43	0.35	45	-2.51	-0.1	0.1	Promoter	2	331833	332360	528	1	YBR047W	YBR047W_mRNA	-9
II	331850	331850	1	+	1	5	1	1	0	2	1	Promoter	2	331833	332360	528	1	YBR047W	YBR047W_mRNA	17
II	332733	332900	168	+	45	1129	0.18	168	-11.7	-2.52	0.18	Promoter	2	332831	333812	982	1	YBR048W	YBR048W_mRNA	0
II	333396	333461	66	+	8	62	0.26	66	-7.18	-0.82	0.06	Exon (YBR048W_mRNA/YBR048W, exon 2 of 2)	2	332831	333812	982	1	YBR048W	YBR048W_mRNA	565
II	333492	333492	1	+	1	4	1	1	0	2	1	Exon (YBR048W_mRNA/YBR048W, exon 2 of 2)	2	332831	333812	982	1	YBR048W	YBR048W_mRNA	661
II	333537	333537	1	+	1	4	1	1	0	2	1	Exon (YBR048W_mRNA/YBR048W, exon 2 of 2)	2	332831	333812	982	1	YBR048W	YBR048W_mRNA	706
II	337198	337202	5	+	2	18	0.78	5	-1.11	1.24	0.24	Promoter	2	337988	338338	351	1	YBR051W	YBR051W_mRNA	-786
II	339629	339629	1	+	1	4	1	1	0	2	1	Distal Intergenic	2	337988	338338	351	1	YBR051W	YBR051W_mRNA	1641
II	342787	342791	5	+	2	24	0.79	5	-1.17	1.26	0.26	Promoter	2	343101	344135	1035	1	YBR054W	YBR054W_mRNA	-310
II	347809	347842	34	+	3	24	0.58	34	-7.54	0.6	0.12	Promoter	2	347879	349384	1506	1	YBR056W	YBR056W_mRNA	-37
II	351228	351246	19	+	3	20	0.55	19	3.4	0.56	0.09	Promoter	2	351255	351455	201	1	YBR056W-A	YBR056W-A_mRNA	-9
II	362849	362864	16	+	2	12	0.58	16	1.25	1.02	0.02	Distal Intergenic	2	367763	368191	429	1	YBR064W	YBR064W_mRNA	-4899
II	370548	370548	1	+	1	4	1	1	0	2	1	Distal Intergenic	2	367763	368191	429	1	YBR064W	YBR064W_mRNA	2785
II	371882	371882	1	+	1	4	1	1	0	2	1	Distal Intergenic	2	367763	368191	429	1	YBR064W	YBR064W_mRNA	4119
II	371908	371908	1	+	1	5	1	1	0	2	1	Distal Intergenic	2	367763	368191	429	1	YBR064W	YBR064W_mRNA	4145
II	371952	371952	1	+	1	14	1	1	0	2	1	Distal Intergenic	2	367763	368191	429	1	YBR064W	YBR064W_mRNA	4189
II	380210	380210	1	+	1	5	1	1	0	2	1	Promoter	2	380411	381046	636	1	YBR071W	YBR071W_mRNA	-201
II	380240	380240	1	+	1	4	1	1	0	2	1	Promoter	2	380411	381046	636	1	YBR071W	YBR071W_mRNA	-171
II	380328	380355	28	+	5	43	0.42	28	-0.41	-0.12	0.09	Promoter	2	380411	381046	636	1	YBR071W	YBR071W_mRNA	-56
II	380450	380450	1	+	1	7	1	1	0	2	1	Promoter	2	380411	381046	636	1	YBR071W	YBR071W_mRNA	39
II	381956	381959	4	+	2	43	0.86	4	-1.08	1.42	0.42	Promoter	2	382030	382674	645	1	YBR072W	YBR072W_mRNA	-71
II	383137	383150	14	+	3	41	0.39	14	-1.52	0.43	0.01	Promoter	2	383112	385988	2877	1	YBR073W	YBR073W_mRNA	25
II	386231	386231	1	+	1	4	1	1	0	2	1	Promoter	2	386286	389216	2931	1	YBR074W	YBR074W_mRNA	-55
II	386260	386283	24	+	5	66	0.55	24	3.94	0.1	0.18	Promoter	2	386286	389216	2931	1	YBR074W	YBR074W_mRNA	-3
II	392947	392962	16	+	4	78	0.4	16	0	0.28	0.14	Promoter	2	393123	394742	1620	1	YBR078W	YBR078W_mRNA	-161
II	409093	409136	44	+	6	55	0.4	44	6.48	-0.34	0.1	Promoter	2	409169	410629	1461	1	YBR083W	YBR083W_mRNA	-33
II	409187	409187	1	+	1	7	1	1	0	2	1	Promoter	2	409169	410629	1461	1	YBR083W	YBR083W_mRNA	18
II	410971	410971	1	+	1	5	1	1	0	2	1	Promoter	2	411054	413981	2928	1	YBR084W	YBR084W_mRNA	-83
II	411007	411007	1	+	1	8	1	1	0	2	1	Promoter	2	411054	413981	2928	1	YBR084W	YBR084W_mRNA	-47
II	411040	411040	1	+	1	35	1	1	0	2	1	Promoter	2	411054	413981	2928	1	YBR084W	YBR084W_mRNA	-14
II	423754	423754	1	+	1	8	1	1	0	2	1	Promoter	2	423765	424829	1065	1	YBR087W	YBR087W_mRNA	-11
II	435939	435939	1	+	1	6	1	1	0	2	1	Promoter	2	436021	436713	693	1	YBR096W	YBR096W_mRNA	-82
II	435972	435972	1	+	1	7	1	1	0	2	1	Promoter	2	436021	436713	693	1	YBR096W	YBR096W_mRNA	-49
II	441500	441517	18	+	2	12	0.67	18	2.83	1.08	0.08	Promoter	2	441515	443590	2076	1	YBR098W	YBR098W_mRNA	0
II	447543	447543	1	+	1	5	1	1	0	2	1	Promoter	2	447709	449316	1608	1	YBR103W	YBR103W_mRNA	-166
II	447572	447592	21	+	2	15	0.67	21	-3.33	1.08	0.08	Promoter	2	447709	449316	1608	1	YBR103W	YBR103W_mRNA	-117
II	449575	449584	10	+	3	24	0.46	10	-1.5	0.52	0.07	Promoter	2	449667	450656	990	1	YBR104W	YBR104W_mRNA	-83
II	450427	450427	1	+	1	4	1	1	0	2	1	Exon (YBR104W_mRNA/YBR104W, exon 1 of 1)	2	449667	450656	990	1	YBR104W	YBR104W_mRNA	760
II	452583	452635	53	+	11	124	0.22	53	8.34	-1.19	0.08	Promoter	2	452658	453224	567	1	YBR106W	YBR106W_mRNA	-23
II	454774	454824	51	+	9	96	0.3	51	-11.1	-0.86	0.1	Promoter	2	454822	457665	2844	1	YBR108W	YBR108W_mRNA	0
II	458657	458664	8	+	2	10	0.6	8	-0.7	1.03	0.03	Promoter	2	458608	458832	225	1	YBR109W-A	YBR109W-A_mRNA	49
II	458692	458692	1	+	1	5	1	1	0	2	1	Promoter	2	458608	458832	225	1	YBR109W-A	YBR109W-A_mRNA	84
II	458824	458825	2	+	2	18	0.72	2	-0.22	1.15	0.15	Promoter	2	458872	460221	1350	1	YBR110W	YBR110W_mRNA	-47
II	458865	458865	1	+	1	5	1	1	0	2	1	Promoter	2	458872	460221	1350	1	YBR110W	YBR110W_mRNA	-7
II	462098	462111	14	+	3	23	0.43	14	-2.28	0.47	0.03	Promoter	2	462139	462579	441	1	YBR111W-A	YBR111W-A_mRNA	-28
II	462138	462154	17	+	3	15	0.47	17	-2.33	0.47	0.03	Promoter	2	462139	462579	441	1	YBR111W-A	YBR111W-A_mRNA	0
II	462260	462260	1	+	1	4	1	1	0	2	1	Intron (YBR111W-A_mRNA/YBR111W-A, intron 1 of 2)	2	462139	462579	441	1	YBR111W-A	YBR111W-A_mRNA	121
II	467146	467248	103	+	14	181	0.24	103	-14.23	-1.41	0.1	Promoter	2	467248	469620	2373	1	YBR114W	YBR114W_mRNA	0
II	467358	467358	1	+	1	11	1	1	0	2	1	Exon (YBR114W_mRNA/YBR114W, exon 1 of 1)	2	467248	469620	2373	1	YBR114W	YBR114W_mRNA	110
II	474283	474344	62	+	8	69	0.19	62	2.7	-0.93	0.02	Distal Intergenic	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	-3327
II	477559	477674	116	+	21	653	0.45	116	22	-0.93	0.33	Promoter	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	0
II	477714	477714	1	+	1	5	1	1	0	2	1	Promoter	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	43
II	477758	477758	1	+	1	5	1	1	0	2	1	Promoter	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	87
II	477802	477802	1	+	1	4	1	1	0	2	1	Exon (YBR118W_mRNA/YBR118W, exon 1 of 1)	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	131
II	477837	477843	7	+	2	9	0.56	7	0.33	1.01	0.01	Exon (YBR118W_mRNA/YBR118W, exon 1 of 1)	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	166
II	478016	478016	1	+	1	4	1	1	0	2	1	Exon (YBR118W_mRNA/YBR118W, exon 1 of 1)	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	345
II	478103	478103	1	+	1	4	1	1	0	2	1	Exon (YBR118W_mRNA/YBR118W, exon 1 of 1)	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	432
II	478149	478149	1	+	1	6	1	1	0	2	1	Exon (YBR118W_mRNA/YBR118W, exon 1 of 1)	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	478
II	478214	478247	34	+	3	13	0.38	34	1.42	0.42	0.01	Exon (YBR118W_mRNA/YBR118W, exon 1 of 1)	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	543
II	478517	478517	1	+	1	4	1	1	0	2	1	Promoter	2	479338	480323	986	1	YBR119W	YBR119W_mRNA	-821
II	478625	478625	1	+	1	5	1	1	0	2	1	Promoter	2	479338	480323	986	1	YBR119W	YBR119W_mRNA	-713
II	479288	479314	27	+	3	23	0.43	27	-2.83	0.51	0.06	Promoter	2	479338	480323	986	1	YBR119W	YBR119W_mRNA	-24
II	488754	488754	1	+	1	4	1	1	0	2	1	Downstream (2-3kb)	2	490850	491056	207	1	YBR126W-A	YBR126W-A_mRNA	-2096
II	490822	490844	23	+	4	23	0.35	23	-3.09	0.05	0.02	Promoter	2	490850	491056	207	1	YBR126W-A	YBR126W-A_mRNA	-6
II	497119	497133	15	+	2	9	0.56	15	0.78	1.01	0.01	Promoter	2	497163	499277	2115	1	YBR131W	YBR131W_mRNA	-30
II	497848	497848	1	+	1	5	1	1	0	2	1	Exon (YBR131W_mRNA/YBR131W, exon 1 of 1)	2	497163	499277	2115	1	YBR131W	YBR131W_mRNA	685
II	504575	504575	1	+	1	4	1	1	0	2	1	Promoter	2	504854	505306	453	1	YBR135W	YBR135W_mRNA	-279
II	504745	504804	60	+	8	70	0.23	60	-9.97	-0.86	0.05	Promoter	2	504854	505306	453	1	YBR135W	YBR135W_mRNA	-50
II	505617	505617	1	+	1	9	1	1	0	2	1	Promoter	2	505668	512774	7107	1	YBR136W	YBR136W_mRNA	-51
II	512982	512991	10	+	2	14	0.64	10	-1.29	1.06	0.06	Promoter	2	513044	513583	540	1	YBR137W	YBR137W_mRNA	-53
II	515653	515659	7	+	3	70	0.36	7	0.13	0.42	0	Promoter	2	515664	517190	1527	1	YBR139W	YBR139W_mRNA	-5
II	528234	528293	60	+	6	65	0.48	60	0.52	-0.14	0.17	Promoter	2	528317	530638	2322	1	YBR142W	YBR142W_mRNA	-24
II	533706	533706	1	+	1	9	1	1	0	2	1	Promoter	2	533762	534817	1056	1	YBR145W	YBR145W_mRNA	-56
II	535171	535204	34	+	7	64	0.3	34	2.7	-0.56	0.09	Promoter	2	535260	536096	837	1	YBR146W	YBR146W_mRNA	-56
II	535232	535248	17	+	4	30	0.33	17	-2.27	0.03	0.01	Promoter	2	535260	536096	837	1	YBR146W	YBR146W_mRNA	-12
II	536436	536441	6	+	2	13	0.69	6	0.96	1.11	0.11	Promoter	2	536575	537465	891	1	YBR147W	YBR147W_mRNA	-134
II	536474	536474	1	+	1	9	1	1	0	2	1	Promoter	2	536575	537465	891	1	YBR147W	YBR147W_mRNA	-101
II	536510	536550	41	+	7	57	0.32	41	5.32	-0.58	0.08	Promoter	2	536575	537465	891	1	YBR147W	YBR147W_mRNA	-25
II	536583	536583	1	+	1	4	1	1	0	2	1	Promoter	2	536575	537465	891	1	YBR147W	YBR147W_mRNA	8
II	539922	539962	41	+	5	49	0.35	41	1.06	-0.18	0.06	Promoter	2	539987	541021	1035	1	YBR149W	YBR149W_mRNA	-25
II	540007	540020	14	+	2	20	0.5	14	0	1	0	Promoter	2	539987	541021	1035	1	YBR149W	YBR149W_mRNA	20
II	544866	544887	22	+	5	79	0.44	22	2.92	-0.06	0.11	Promoter	2	545028	545978	951	1	YBR151W	YBR151W_mRNA	-141
II	544915	544925	11	+	4	37	0.46	11	-1.41	0.26	0.13	Promoter	2	545028	545978	951	1	YBR151W	YBR151W_mRNA	-103
II	544955	544965	11	+	2	10	0.6	11	-1	1.03	0.03	Promoter	2	545028	545978	951	1	YBR151W	YBR151W_mRNA	-63
II	544992	544992	1	+	1	4	1	1	0	2	1	Promoter	2	545028	545978	951	1	YBR151W	YBR151W_mRNA	-36
II	547386	547386	1	+	1	7	1	1	0	2	1	Promoter	2	547460	548194	735	1	YBR153W	YBR153W_mRNA	-74
II	549674	549695	22	+	2	10	0.6	22	-2.1	1.03	0.03	Promoter	2	549771	550928	1158	1	YBR155W	YBR155W_mRNA	-76
II	549726	549734	9	+	2	22	0.64	9	-1.09	1.05	0.05	Promoter	2	549771	550928	1158	1	YBR155W	YBR155W_mRNA	-37
II	556187	556187	1	+	1	4	1	1	0	2	1	Promoter	2	556549	558198	1650	1	YBR158W	YBR158W_mRNA	-362
II	556266	556311	46	+	5	86	0.52	46	-1.57	0.05	0.16	Promoter	2	556549	558198	1650	1	YBR158W	YBR158W_mRNA	-238
II	558621	558665	45	+	5	34	0.32	45	-0.09	-0.23	0.04	Promoter	2	558685	559728	1044	1	YBR159W	YBR159W_mRNA	-20
II	559944	559947	4	+	2	13	0.62	4	0.35	1.04	0.04	Promoter	2	560078	560974	897	1	YBR160W	YBR160W_mRNA	-131
II	560002	560002	1	+	1	7	1	1	0	2	1	Promoter	2	560078	560974	897	1	YBR160W	YBR160W_mRNA	-76
II	561567	561567	1	+	1	6	1	1	0	2	1	Promoter	2	561634	562764	1131	1	YBR161W	YBR161W_mRNA	-67
II	561622	561622	1	+	1	4	1	1	0	2	1	Promoter	2	561634	562764	1131	1	YBR161W	YBR161W_mRNA	-12
II	564854	564854	1	+	1	6	1	1	0	2	1	Promoter	2	565231	565428	198	1	YBR162W-A	YBR162W-A_mRNA	-377
II	564985	565016	32	+	4	37	0.43	32	-3.99	0.13	0.06	Promoter	2	565231	565428	198	1	YBR162W-A	YBR162W-A_mRNA	-215
II	565168	565239	72	+	17	234	0.18	72	0.64	-1.71	0.09	Promoter	2	565231	565428	198	1	YBR162W-A	YBR162W-A_mRNA	0
II	565617	565635	19	+	3	16	0.44	19	-2.38	0.45	0.02	Promoter	2	565723	567480	1758	1	YBR163W	YBR163W_mRNA	-88
II	565733	565733	1	+	1	8	1	1	0	2	1	Promoter	2	565723	567480	1758	1	YBR163W	YBR163W_mRNA	10
II	568760	568768	9	+	3	26	0.42	9	0.15	0.53	0.08	Promoter	2	568852	569685	834	1	YBR165W	YBR165W_mRNA	-84
II	578315	578352	38	+	10	161	0.39	38	0.09	-0.74	0.18	Promoter	2	578364	578984	621	1	YBR171W	YBR171W_mRNA	-12
II	596024	596024	1	+	1	4	1	1	0	2	1	Promoter	2	596115	597065	951	1	YBR183W	YBR183W_mRNA	-91
II	596051	596084	34	+	4	21	0.33	34	-3.21	0.04	0.02	Promoter	2	596115	597065	951	1	YBR183W	YBR183W_mRNA	-31
II	596114	596114	1	+	1	4	1	1	0	2	1	Promoter	2	596115	597065	951	1	YBR183W	YBR183W_mRNA	-1
II	597363	597363	1	+	1	4	1	1	0	2	1	Promoter	2	597363	598934	1572	1	YBR184W	YBR184W_mRNA	0
II	602505	602505	1	+	1	14	1	1	0	2	1	Promoter	2	602634	603476	843	1	YBR187W	YBR187W_mRNA	-129
II	602550	602554	5	+	2	9	0.56	5	-0.22	1.01	0.01	Promoter	2	602634	603476	843	1	YBR187W	YBR187W_mRNA	-80
II	604454	604513	60	+	21	403	0.29	60	-3.43	-1.61	0.18	Promoter	2	604508	605508	1001	1	YBR189W	YBR189W_mRNA	0
II	604998	604998	1	+	1	4	1	1	0	2	1	Exon (YBR189W_mRNA/YBR189W, exon 2 of 2)	2	604508	605508	1001	1	YBR189W	YBR189W_mRNA	490
II	606203	606272	70	+	11	272	0.68	70	5	0.06	0.44	Promoter	2	606270	607140	871	1	YBR191W	YBR191W_mRNA	0
II	607511	607511	1	+	1	4	1	1	0	2	1	Promoter	2	607652	608785	1134	1	YBR192W	YBR192W_mRNA	-141
II	609969	609969	1	+	1	4	1	1	0	2	1	Promoter	2	610038	610409	372	1	YBR194W	YBR194W_mRNA	-69
II	610031	610031	1	+	1	5	1	1	0	2	1	Promoter	2	610038	610409	372	1	YBR194W	YBR194W_mRNA	-7
II	618810	618851	42	+	8	124	0.27	42	-7.52	-0.76	0.08	Promoter	2	618909	620303	1395	1	YBR199W	YBR199W_mRNA	-58
II	620817	620817	1	+	1	8	1	1	0	2	1	Promoter	2	620872	622527	1656	1	YBR200W	YBR200W_mRNA	-55
II	623426	623454	29	+	7	49	0.37	29	0.69	-0.55	0.09	Promoter	2	623576	624211	636	1	YBR201W	YBR201W_mRNA	-122
II	628942	628942	1	+	1	5	1	1	0	2	1	Promoter	2	629168	631942	2775	1	YBR203W	YBR203W_mRNA	-226
II	628973	628984	12	+	2	11	0.55	12	0.5	1.01	0.01	Promoter	2	629168	631942	2775	1	YBR203W	YBR203W_mRNA	-184
II	629143	629143	1	+	1	4	1	1	0	2	1	Promoter	2	629168	631942	2775	1	YBR203W	YBR203W_mRNA	-25
II	633575	633598	24	+	4	31	0.32	24	-0.37	0.07	0.03	Promoter	2	633622	634836	1215	1	YBR205W	YBR205W_mRNA	-24
II	635092	635105	14	+	3	17	0.41	14	-2.09	0.43	0.01	Promoter	2	635146	636543	1398	1	YBR207W	YBR207W_mRNA	-41
II	645516	645534	19	+	2	19	0.53	19	-0.47	1	0	Promoter	2	645550	645978	429	1	YBR210W	YBR210W_mRNA	-16
II	647480	647480	1	+	1	8	1	1	0	2	1	Promoter	2	647886	649904	2019	1	YBR212W	YBR212W_mRNA	-406
II	650298	650298	1	+	1	8	1	1	0	2	1	Promoter	2	650368	651192	825	1	YBR213W	YBR213W_mRNA	-70
II	650334	650334	1	+	1	4	1	1	0	2	1	Promoter	2	650368	651192	825	1	YBR213W	YBR213W_mRNA	-34
II	651336	651359	24	+	5	98	0.37	24	-1.91	-0.03	0.13	Promoter	2	651415	652998	1584	1	YBR214W	YBR214W_mRNA	-56
II	653315	653325	11	+	2	9	0.56	11	-0.56	1.01	0.01	Promoter	2	653356	655317	1962	1	YBR215W	YBR215W_mRNA	-31
II	657768	657789	22	+	4	53	0.49	22	1.75	0.21	0.11	Promoter	2	657832	658392	561	1	YBR217W	YBR217W_mRNA	-43
II	657818	657818	1	+	1	4	1	1	0	2	1	Promoter	2	657832	658392	561	1	YBR217W	YBR217W_mRNA	-14
II	670474	670474	1	+	1	4	1	1	0	2	1	Promoter	2	670627	673329	2703	1	YBR225W	YBR225W_mRNA	-153
II	675315	675315	1	+	1	7	1	1	0	2	1	Promoter	2	675313	676227	915	1	YBR228W	YBR228W_mRNA	2
II	680284	680397	114	+	15	120	0.13	114	-8.79	-1.77	0.04	Promoter	2	680362	680562	201	1	YBR230W-A	YBR230W-A_mRNA	0
II	683270	683270	1	+	1	4	1	1	0	2	1	Promoter	2	683428	684669	1242	1	YBR233W	YBR233W_mRNA	-158
II	684934	684966	33	+	5	42	0.31	33	-2.17	-0.18	0.06	Promoter	2	684977	685261	285	1	YBR233W-A	YBR233W-A_mRNA	-11
II	686820	686843	24	+	2	14	0.5	24	0	1	0	Promoter	2	686901	690263	3363	1	YBR235W	YBR235W_mRNA	-58
II	691910	691946	37	+	6	80	0.5	37	-0.85	-0.14	0.17	Promoter	2	691969	694518	2550	1	YBR237W	YBR237W_mRNA	-23
II	691981	691986	6	+	2	11	0.55	6	0.23	1.01	0.01	Promoter	2	691969	694518	2550	1	YBR237W	YBR237W_mRNA	12
II	697842	697842	1	+	1	10	1	1	0	2	1	Distal Intergenic	2	691969	694518	2550	1	YBR237W	YBR237W_mRNA	5873
II	697869	697869	1	+	1	10	1	1	0	2	1	Distal Intergenic	2	691969	694518	2550	1	YBR237W	YBR237W_mRNA	5900
II	697897	697910	14	+	4	18	0.33	14	-0.28	0.03	0.01	Distal Intergenic	2	691969	694518	2550	1	YBR237W	YBR237W_mRNA	5928
II	704516	704526	11	+	2	13	0.54	11	-0.38	1	0	Promoter	2	704670	705386	717	1	YBR242W	YBR242W_mRNA	-144
II	704559	704559	1	+	1	8	1	1	0	2	1	Promoter	2	704670	705386	717	1	YBR242W	YBR242W_mRNA	-111
II	707451	707451	1	+	1	4	1	1	0	2	1	Promoter	2	707528	708016	489	1	YBR244W	YBR244W_mRNA	-77
II	707483	707504	22	+	4	63	0.43	22	-2.6	0.17	0.08	Promoter	2	707528	708016	489	1	YBR244W	YBR244W_mRNA	-24
II	711556	711570	15	+	2	11	0.55	15	0.64	1.01	0.01	Promoter	2	711591	712754	1164	1	YBR246W	YBR246W_mRNA	-21
II	721322	721358	37	+	4	25	0.48	37	-4.4	0.18	0.09	Promoter	2	721390	722313	924	1	YBR251W	YBR251W_mRNA	-32
II	722580	722593	14	+	4	33	0.45	14	0.86	0.22	0.11	Promoter	2	722611	723054	444	1	YBR252W	YBR252W_mRNA	-18
II	723209	723247	39	+	6	54	0.28	39	-8.48	-0.43	0.06	Promoter	2	723270	723635	366	1	YBR253W	YBR253W_mRNA	-23
II	724413	724423	11	+	4	30	0.47	11	1.3	0.18	0.09	Promoter	2	724456	726540	2085	1	YBR255W	YBR255W_mRNA	-33
II	728845	728854	10	+	2	17	0.53	10	0.26	1	0	Promoter	2	728885	729724	840	1	YBR257W	YBR257W_mRNA	-31
II	736224	736224	1	+	1	6	1	1	0	2	1	Promoter	2	736264	737736	1473	1	YBR263W	YBR263W_mRNA	-40
II	738541	738541	1	+	1	9	1	1	0	2	1	Promoter	2	738582	739544	963	1	YBR265W	YBR265W_mRNA	-41
II	739813	739853	41	+	14	175	0.31	41	-3.78	-1.28	0.14	Promoter	2	739841	741022	1182	1	YBR267W	YBR267W_mRNA	0
II	741269	741304	36	+	7	64	0.22	36	2.52	-0.69	0.04	Promoter	2	741299	741616	318	1	YBR268W	YBR268W_mRNA	0
II	744812	744835	24	+	3	16	0.44	24	0.12	0.45	0.02	Promoter	2	744852	746111	1260	1	YBR271W	YBR271W_mRNA	-17
II	749544	749544	1	+	1	5	1	1	0	2	1	Promoter	2	749594	751177	1584	1	YBR274W	YBR274W_mRNA	-50
II	760247	760296	50	+	7	56	0.3	50	-2.23	-0.6	0.07	Promoter	2	760294	760899	606	1	YBR278W	YBR278W_mRNA	0
II	760324	760324	1	+	1	7	1	1	0	2	1	Promoter	2	760294	760899	606	1	YBR278W	YBR278W_mRNA	30
II	760354	760354	1	+	1	6	1	1	0	2	1	Promoter	2	760294	760899	606	1	YBR278W	YBR278W_mRNA	60
