seqnames	start	end	width	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
II	241674	241674	1	+	1	8	1	1	0	2	1	Downstream (2-3kb)	2	242809	244230	1422	1	YBR003W	YBR003W_mRNA	-1135
II	242775	242794	20	+	5	33	0.39	20	-2.74	-0.16	0.07	Promoter	2	242809	244230	1422	1	YBR003W	YBR003W_mRNA	-15
II	245883	245883	1	+	1	7	1	1	0	2	1	Promoter	2	245906	246547	642	1	YBR005W	YBR005W_mRNA	-23
II	246970	246970	1	+	1	8	1	1	0	2	1	Promoter	2	247010	248503	1494	1	YBR006W	YBR006W_mRNA	-40
II	248048	248048	1	+	1	4	1	1	0	2	1	Exon (YBR006W_mRNA/YBR006W, exon 1 of 1)	2	247010	248503	1494	1	YBR006W	YBR006W_mRNA	1038
II	248075	248075	1	+	1	6	1	1	0	2	1	Exon (YBR006W_mRNA/YBR006W, exon 1 of 1)	2	247010	248503	1494	1	YBR006W	YBR006W_mRNA	1065
II	256303	256307	5	+	2	58	0.84	5	-1.38	1.38	0.38	Promoter	2	256331	256741	411	1	YBR010W	YBR010W_mRNA	-24
II	260575	260575	1	+	1	11	1	1	0	2	1	Exon (YBR012W-B/YBR012W-B, exon 1 of 1)	2	259869	265140	5272	1	YBR012W-B	YBR012W-B	706
II	270189	270249	61	+	15	290	0.2	61	-3.4	-1.35	0.14	Promoter	2	270247	270633	387	1	YBR016W	YBR016W_mRNA	0
II	283655	283689	35	+	3	17	0.41	35	1.94	0.45	0.02	Promoter	2	283738	284271	534	1	YBR022W	YBR022W_mRNA	-49
II	283719	283719	1	+	1	8	1	1	0	2	1	Promoter	2	283738	284271	534	1	YBR022W	YBR022W_mRNA	-19
II	289328	289328	1	+	1	4	1	1	0	2	1	Promoter	2	289445	290350	906	1	YBR024W	YBR024W_mRNA	-117
II	298213	298223	11	+	2	11	0.55	11	-0.45	1.01	0.01	Promoter	2	298292	299950	1659	1	YBR030W	YBR030W_mRNA	-69
II	298249	298249	1	+	1	4	1	1	0	2	1	Promoter	2	298292	299950	1659	1	YBR030W	YBR030W_mRNA	-43
II	300142	300160	19	+	4	107	0.82	19	-1.52	1.05	0.53	Promoter	2	300166	301254	1089	1	YBR031W	YBR031W_mRNA	-6
II	300689	300689	1	+	1	4	1	1	0	2	1	Exon (YBR031W_mRNA/YBR031W, exon 1 of 1)	2	300166	301254	1089	1	YBR031W	YBR031W_mRNA	523
II	300775	300775	1	+	1	6	1	1	0	2	1	Exon (YBR031W_mRNA/YBR031W, exon 1 of 1)	2	300166	301254	1089	1	YBR031W	YBR031W_mRNA	609
II	302967	302967	1	+	1	4	1	1	0	2	1	Exon (YBR033W_mRNA/YBR033W, exon 1 of 1)	2	301944	304703	2760	1	YBR033W	YBR033W_mRNA	1023
II	303880	303880	1	+	1	5	1	1	0	2	1	Exon (YBR033W_mRNA/YBR033W, exon 1 of 1)	2	301944	304703	2760	1	YBR033W	YBR033W_mRNA	1936
II	307584	307599	16	+	3	20	0.4	16	3.3	0.48	0.04	Distal Intergenic	2	311898	314789	2892	1	YBR038W	YBR038W_mRNA	-4299
II	311788	311788	1	+	1	4	1	1	0	2	1	Promoter	2	311898	314789	2892	1	YBR038W	YBR038W_mRNA	-110
II	311828	311869	42	+	10	63	0.22	42	3.45	-1.17	0.05	Promoter	2	311898	314789	2892	1	YBR038W	YBR038W_mRNA	-29
II	315484	315510	27	+	6	52	0.31	27	-1.63	-0.43	0.06	Promoter	2	315575	316510	936	1	YBR039W	YBR039W_mRNA	-65
II	315535	315549	15	+	4	51	0.61	15	-1.08	0.42	0.21	Promoter	2	315575	316510	936	1	YBR039W	YBR039W_mRNA	-26
II	326316	326338	23	+	2	12	0.5	23	0	1	0	Distal Intergenic	2	331833	332360	528	1	YBR047W	YBR047W_mRNA	-5495
II	331780	331824	45	+	5	34	0.26	45	-0.56	-0.27	0.02	Promoter	2	331833	332360	528	1	YBR047W	YBR047W_mRNA	-9
II	332740	332853	114	+	46	1311	0.18	114	7.8	-2.44	0.2	Promoter	2	332831	333812	982	1	YBR048W	YBR048W_mRNA	0
II	332900	332900	1	+	1	4	1	1	0	2	1	Promoter	2	332831	333812	982	1	YBR048W	YBR048W_mRNA	69
II	333396	333413	18	+	4	42	0.4	18	-3.31	0.17	0.08	Exon (YBR048W_mRNA/YBR048W, exon 2 of 2)	2	332831	333812	982	1	YBR048W	YBR048W_mRNA	565
II	333461	333461	1	+	1	6	1	1	0	2	1	Exon (YBR048W_mRNA/YBR048W, exon 2 of 2)	2	332831	333812	982	1	YBR048W	YBR048W_mRNA	630
II	337198	337198	1	+	1	9	1	1	0	2	1	Promoter	2	337988	338338	351	1	YBR051W	YBR051W_mRNA	-790
II	342779	342791	13	+	4	43	0.56	13	1.63	0.36	0.18	Promoter	2	343101	344135	1035	1	YBR054W	YBR054W_mRNA	-310
II	347809	347809	1	+	1	12	1	1	0	2	1	Promoter	2	347879	349384	1506	1	YBR056W	YBR056W_mRNA	-70
II	347885	347885	1	+	1	4	1	1	0	2	1	Promoter	2	347879	349384	1506	1	YBR056W	YBR056W_mRNA	6
II	351244	351244	1	+	1	12	1	1	0	2	1	Promoter	2	351255	351455	201	1	YBR056W-A	YBR056W-A_mRNA	-11
II	362849	362849	1	+	1	4	1	1	0	2	1	Distal Intergenic	2	367763	368191	429	1	YBR064W	YBR064W_mRNA	-4914
II	362886	362886	1	+	1	6	1	1	0	2	1	Distal Intergenic	2	367763	368191	429	1	YBR064W	YBR064W_mRNA	-4877
II	370530	370548	19	+	2	8	0.5	19	0	1	0	Distal Intergenic	2	367763	368191	429	1	YBR064W	YBR064W_mRNA	2767
II	371908	371908	1	+	1	5	1	1	0	2	1	Distal Intergenic	2	367763	368191	429	1	YBR064W	YBR064W_mRNA	4145
II	371933	371952	20	+	2	21	0.81	20	5.88	1.3	0.3	Distal Intergenic	2	367763	368191	429	1	YBR064W	YBR064W_mRNA	4170
II	375916	375916	1	+	1	4	1	1	0	2	1	Distal Intergenic	2	380411	381046	636	1	YBR071W	YBR071W_mRNA	-4495
II	380210	380210	1	+	1	9	1	1	0	2	1	Promoter	2	380411	381046	636	1	YBR071W	YBR071W_mRNA	-201
II	380240	380250	11	+	2	9	0.56	11	-0.56	1.01	0.01	Promoter	2	380411	381046	636	1	YBR071W	YBR071W_mRNA	-161
II	380328	380365	38	+	5	48	0.38	38	-1.54	-0.1	0.1	Promoter	2	380411	381046	636	1	YBR071W	YBR071W_mRNA	-46
II	380450	380450	1	+	1	7	1	1	0	2	1	Promoter	2	380411	381046	636	1	YBR071W	YBR071W_mRNA	39
II	381956	381959	4	+	2	46	0.91	4	-1.24	1.57	0.57	Promoter	2	382030	382674	645	1	YBR072W	YBR072W_mRNA	-71
II	383137	383156	20	+	3	49	0.51	20	-5.26	0.57	0.1	Promoter	2	383112	385988	2877	1	YBR073W	YBR073W_mRNA	25
II	386260	386283	24	+	5	66	0.48	24	3.06	-0.01	0.13	Promoter	2	386286	389216	2931	1	YBR074W	YBR074W_mRNA	-3
II	392939	392962	24	+	4	91	0.4	24	2.72	0.27	0.13	Promoter	2	393123	394742	1620	1	YBR078W	YBR078W_mRNA	-161
II	409116	409136	21	+	5	46	0.48	21	-2.39	-0.03	0.13	Promoter	2	409169	410629	1461	1	YBR083W	YBR083W_mRNA	-33
II	409187	409187	1	+	1	9	1	1	0	2	1	Promoter	2	409169	410629	1461	1	YBR083W	YBR083W_mRNA	18
II	410971	410971	1	+	1	10	1	1	0	2	1	Promoter	2	411054	413981	2928	1	YBR084W	YBR084W_mRNA	-83
II	411007	411007	1	+	1	7	1	1	0	2	1	Promoter	2	411054	413981	2928	1	YBR084W	YBR084W_mRNA	-47
II	411040	411040	1	+	1	37	1	1	0	2	1	Promoter	2	411054	413981	2928	1	YBR084W	YBR084W_mRNA	-14
II	436891	436901	11	+	2	8	0.5	11	0	1	0	Promoter	2	436951	441315	4365	1	YBR097W	YBR097W_mRNA	-50
II	441467	441517	51	+	4	26	0.38	51	2.42	0.09	0.04	Promoter	2	441515	443590	2076	1	YBR098W	YBR098W_mRNA	0
II	447549	447549	1	+	1	5	1	1	0	2	1	Promoter	2	447709	449316	1608	1	YBR103W	YBR103W_mRNA	-160
II	447592	447592	1	+	1	4	1	1	0	2	1	Promoter	2	447709	449316	1608	1	YBR103W	YBR103W_mRNA	-117
II	449575	449579	5	+	2	10	0.5	5	0	1	0	Promoter	2	449667	450656	990	1	YBR104W	YBR104W_mRNA	-88
II	449607	449607	1	+	1	6	1	1	0	2	1	Promoter	2	449667	450656	990	1	YBR104W	YBR104W_mRNA	-60
II	452583	452587	5	+	2	13	0.69	5	0.77	1.11	0.11	Promoter	2	452658	453224	567	1	YBR106W	YBR106W_mRNA	-71
II	452617	452635	19	+	7	66	0.27	19	-2.27	-0.58	0.08	Promoter	2	452658	453224	567	1	YBR106W	YBR106W_mRNA	-23
II	454774	454824	51	+	8	62	0.37	51	-12.26	-0.67	0.11	Promoter	2	454822	457665	2844	1	YBR108W	YBR108W_mRNA	0
II	458824	458825	2	+	2	15	0.67	2	0.17	1.08	0.08	Promoter	2	458872	460221	1350	1	YBR110W	YBR110W_mRNA	-47
II	462098	462111	14	+	4	28	0.43	14	-2.5	0.16	0.08	Promoter	2	462139	462579	441	1	YBR111W-A	YBR111W-A_mRNA	-28
II	462141	462141	1	+	1	4	1	1	0	2	1	Promoter	2	462139	462579	441	1	YBR111W-A	YBR111W-A_mRNA	2
II	467146	467170	25	+	6	117	0.4	25	1.17	-0.23	0.14	Promoter	2	467248	469620	2373	1	YBR114W	YBR114W_mRNA	-78
II	467210	467236	27	+	7	68	0.26	27	0.31	-0.65	0.06	Promoter	2	467248	469620	2373	1	YBR114W	YBR114W_mRNA	-12
II	467279	467279	1	+	1	4	1	1	0	2	1	Promoter	2	467248	469620	2373	1	YBR114W	YBR114W_mRNA	31
II	467358	467358	1	+	1	12	1	1	0	2	1	Exon (YBR114W_mRNA/YBR114W, exon 1 of 1)	2	467248	469620	2373	1	YBR114W	YBR114W_mRNA	110
II	474283	474344	62	+	8	52	0.21	62	3.54	-0.94	0.02	Distal Intergenic	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	-3327
II	477559	477559	1	+	1	12	1	1	0	2	1	Promoter	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	-112
II	477597	477663	67	+	13	378	0.47	67	13.71	-0.53	0.32	Promoter	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	-8
II	478149	478149	1	+	1	6	1	1	0	2	1	Exon (YBR118W_mRNA/YBR118W, exon 1 of 1)	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	478
II	479288	479338	51	+	4	28	0.39	51	-4.68	0.11	0.05	Promoter	2	479338	480323	986	1	YBR119W	YBR119W_mRNA	0
II	488673	488673	1	+	1	4	1	1	0	2	1	Downstream (2-3kb)	2	486507	486866	360	1	YBR124W	YBR124W_mRNA	2166
II	490827	490831	5	+	2	9	0.56	5	-0.22	1.01	0.01	Promoter	2	490850	491056	207	1	YBR126W-A	YBR126W-A_mRNA	-19
II	504745	504800	56	+	5	35	0.4	56	-5.3	-0.15	0.07	Promoter	2	504854	505306	453	1	YBR135W	YBR135W_mRNA	-54
II	505617	505617	1	+	1	4	1	1	0	2	1	Promoter	2	505668	512774	7107	1	YBR136W	YBR136W_mRNA	-51
II	512982	512991	10	+	2	8	0.5	10	0	1	0	Promoter	2	513044	513583	540	1	YBR137W	YBR137W_mRNA	-53
II	515653	515666	14	+	5	66	0.29	14	-2.18	-0.13	0.08	Promoter	2	515664	517190	1527	1	YBR139W	YBR139W_mRNA	0
II	516663	516663	1	+	1	4	1	1	0	2	1	Exon (YBR139W_mRNA/YBR139W, exon 1 of 1)	2	515664	517190	1527	1	YBR139W	YBR139W_mRNA	999
II	528246	528270	25	+	3	33	0.61	25	4.12	0.68	0.17	Promoter	2	528317	530638	2322	1	YBR142W	YBR142W_mRNA	-47
II	533706	533717	12	+	2	14	0.71	12	-2.36	1.14	0.14	Promoter	2	533762	534817	1056	1	YBR145W	YBR145W_mRNA	-45
II	535171	535204	34	+	5	49	0.45	34	1.56	-0.04	0.12	Promoter	2	535260	536096	837	1	YBR146W	YBR146W_mRNA	-56
II	535232	535248	17	+	3	14	0.36	17	-1.43	0.42	0	Promoter	2	535260	536096	837	1	YBR146W	YBR146W_mRNA	-12
II	536441	536441	1	+	1	7	1	1	0	2	1	Promoter	2	536575	537465	891	1	YBR147W	YBR147W_mRNA	-134
II	536474	536474	1	+	1	10	1	1	0	2	1	Promoter	2	536575	537465	891	1	YBR147W	YBR147W_mRNA	-101
II	536515	536550	36	+	5	50	0.5	36	8.42	0.04	0.16	Promoter	2	536575	537465	891	1	YBR147W	YBR147W_mRNA	-25
II	539922	539962	41	+	4	45	0.4	41	0.4	0.11	0.06	Promoter	2	539987	541021	1035	1	YBR149W	YBR149W_mRNA	-25
II	540007	540020	14	+	3	19	0.42	14	1.61	0.44	0.02	Promoter	2	539987	541021	1035	1	YBR149W	YBR149W_mRNA	20
II	544866	544887	22	+	5	72	0.58	22	2.47	0.24	0.24	Promoter	2	545028	545978	951	1	YBR151W	YBR151W_mRNA	-141
II	544915	544920	6	+	2	20	0.6	6	0.5	1.03	0.03	Promoter	2	545028	545978	951	1	YBR151W	YBR151W_mRNA	-108
II	544965	544965	1	+	1	5	1	1	0	2	1	Promoter	2	545028	545978	951	1	YBR151W	YBR151W_mRNA	-63
II	546378	546378	1	+	1	5	1	1	0	2	1	Promoter	2	546376	547251	876	1	YBR152W	YBR152W_mRNA	2
II	547386	547386	1	+	1	4	1	1	0	2	1	Promoter	2	547460	548194	735	1	YBR153W	YBR153W_mRNA	-74
II	549674	549695	22	+	2	13	0.62	22	-2.42	1.04	0.04	Promoter	2	549771	550928	1158	1	YBR155W	YBR155W_mRNA	-76
II	549726	549726	1	+	1	11	1	1	0	2	1	Promoter	2	549771	550928	1158	1	YBR155W	YBR155W_mRNA	-45
II	556278	556311	34	+	4	58	0.62	34	-6.26	0.46	0.23	Promoter	2	556549	558198	1650	1	YBR158W	YBR158W_mRNA	-238
II	558644	558665	22	+	3	23	0.43	22	-0.15	0.45	0.02	Promoter	2	558685	559728	1044	1	YBR159W	YBR159W_mRNA	-20
II	559944	559947	4	+	2	10	0.6	4	-0.3	1.03	0.03	Promoter	2	560078	560974	897	1	YBR160W	YBR160W_mRNA	-131
II	560002	560018	17	+	2	11	0.64	17	-2.18	1.05	0.05	Promoter	2	560078	560974	897	1	YBR160W	YBR160W_mRNA	-60
II	564985	564995	11	+	2	16	0.62	11	1.25	1.05	0.05	Promoter	2	565231	565428	198	1	YBR162W-A	YBR162W-A_mRNA	-236
II	565168	565239	72	+	12	145	0.2	72	-0.24	-1.3	0.08	Promoter	2	565231	565428	198	1	YBR162W-A	YBR162W-A_mRNA	0
II	565604	565625	22	+	5	23	0.3	22	0.76	-0.28	0.02	Promoter	2	565723	567480	1758	1	YBR163W	YBR163W_mRNA	-98
II	565733	565733	1	+	1	7	1	1	0	2	1	Promoter	2	565723	567480	1758	1	YBR163W	YBR163W_mRNA	10
II	568760	568768	9	+	2	20	0.65	9	1.2	1.07	0.07	Promoter	2	568852	569685	834	1	YBR165W	YBR165W_mRNA	-84
II	578302	578342	41	+	7	135	0.5	41	10.95	-0.21	0.21	Promoter	2	578364	578984	621	1	YBR171W	YBR171W_mRNA	-22
II	596024	596024	1	+	1	5	1	1	0	2	1	Promoter	2	596115	597065	951	1	YBR183W	YBR183W_mRNA	-91
II	596051	596072	22	+	3	16	0.44	22	-1.31	0.45	0.02	Promoter	2	596115	597065	951	1	YBR183W	YBR183W_mRNA	-43
II	602505	602507	3	+	2	10	0.6	3	-0.2	1.03	0.03	Promoter	2	602634	603476	843	1	YBR187W	YBR187W_mRNA	-127
II	602554	602554	1	+	1	6	1	1	0	2	1	Promoter	2	602634	603476	843	1	YBR187W	YBR187W_mRNA	-80
II	604454	604510	57	+	21	439	0.28	57	-3.01	-1.6	0.18	Promoter	2	604508	605508	1001	1	YBR189W	YBR189W_mRNA	0
II	606203	606272	70	+	12	263	0.63	70	3.82	-0.15	0.4	Promoter	2	606270	607140	871	1	YBR191W	YBR191W_mRNA	0
II	607511	607511	1	+	1	6	1	1	0	2	1	Promoter	2	607652	608785	1134	1	YBR192W	YBR192W_mRNA	-141
II	609956	609985	30	+	3	16	0.5	30	-0.75	0.5	0.05	Promoter	2	610038	610409	372	1	YBR194W	YBR194W_mRNA	-53
II	610031	610031	1	+	1	7	1	1	0	2	1	Promoter	2	610038	610409	372	1	YBR194W	YBR194W_mRNA	-7
II	618810	618851	42	+	8	108	0.21	42	-7.2	-0.79	0.07	Promoter	2	618909	620303	1395	1	YBR199W	YBR199W_mRNA	-58
II	620817	620817	1	+	1	6	1	1	0	2	1	Promoter	2	620872	622527	1656	1	YBR200W	YBR200W_mRNA	-55
II	623426	623445	20	+	3	24	0.5	20	1.46	0.51	0.06	Promoter	2	623576	624211	636	1	YBR201W	YBR201W_mRNA	-131
II	625707	625707	1	+	1	4	1	1	0	2	1	Promoter	2	625772	628309	2538	1	YBR202W	YBR202W_mRNA	-65
II	628977	628977	1	+	1	5	1	1	0	2	1	Promoter	2	629168	631942	2775	1	YBR203W	YBR203W_mRNA	-191
II	633575	633588	14	+	2	16	0.56	14	0.81	1.01	0.01	Promoter	2	633622	634836	1215	1	YBR205W	YBR205W_mRNA	-34
II	635092	635094	3	+	2	11	0.55	3	-0.09	1.01	0.01	Promoter	2	635146	636543	1398	1	YBR207W	YBR207W_mRNA	-52
II	645512	645534	23	+	3	27	0.52	23	1.74	0.57	0.1	Promoter	2	645550	645978	429	1	YBR210W	YBR210W_mRNA	-16
II	647480	647480	1	+	1	14	1	1	0	2	1	Promoter	2	647886	649904	2019	1	YBR212W	YBR212W_mRNA	-406
II	647538	647538	1	+	1	5	1	1	0	2	1	Promoter	2	647886	649904	2019	1	YBR212W	YBR212W_mRNA	-348
II	650272	650272	1	+	1	5	1	1	0	2	1	Promoter	2	650368	651192	825	1	YBR213W	YBR213W_mRNA	-96
II	650298	650298	1	+	1	12	1	1	0	2	1	Promoter	2	650368	651192	825	1	YBR213W	YBR213W_mRNA	-70
II	651336	651359	24	+	6	119	0.39	24	-2.53	-0.17	0.16	Promoter	2	651415	652998	1584	1	YBR214W	YBR214W_mRNA	-56
II	653282	653334	53	+	4	22	0.32	53	1.23	0.02	0.01	Promoter	2	653356	655317	1962	1	YBR215W	YBR215W_mRNA	-22
II	653766	653767	2	+	2	9	0.56	2	0.06	1.01	0.01	Exon (YBR215W_mRNA/YBR215W, exon 2 of 2)	2	653356	655317	1962	1	YBR215W	YBR215W_mRNA	410
II	657768	657789	22	+	4	42	0.36	22	-0.1	0.08	0.04	Promoter	2	657832	658392	561	1	YBR217W	YBR217W_mRNA	-43
II	657818	657818	1	+	1	4	1	1	0	2	1	Promoter	2	657832	658392	561	1	YBR217W	YBR217W_mRNA	-14
II	670474	670492	19	+	2	10	0.6	19	-1.8	1.03	0.03	Promoter	2	670627	673329	2703	1	YBR225W	YBR225W_mRNA	-135
II	675313	675315	3	+	2	9	0.56	3	0.11	1.01	0.01	Promoter	2	675313	676227	915	1	YBR228W	YBR228W_mRNA	0
II	680284	680401	118	+	18	153	0.12	118	-7.24	-1.96	0.05	Promoter	2	680362	680562	201	1	YBR230W-A	YBR230W-A_mRNA	0
II	684925	684958	34	+	6	44	0.27	34	-0.95	-0.49	0.04	Promoter	2	684977	685261	285	1	YBR233W-A	YBR233W-A_mRNA	-19
II	686820	686820	1	+	1	8	1	1	0	2	1	Promoter	2	686901	690263	3363	1	YBR235W	YBR235W_mRNA	-81
II	691910	691946	37	+	4	52	0.71	37	-3.63	0.68	0.34	Promoter	2	691969	694518	2550	1	YBR237W	YBR237W_mRNA	-23
II	697832	697842	11	+	2	13	0.62	11	1.15	1.04	0.04	Distal Intergenic	2	691969	694518	2550	1	YBR237W	YBR237W_mRNA	5863
II	697901	697901	1	+	1	4	1	1	0	2	1	Distal Intergenic	2	691969	694518	2550	1	YBR237W	YBR237W_mRNA	5932
II	704496	704559	64	+	10	68	0.15	64	-3.74	-1.25	0.02	Promoter	2	704670	705386	717	1	YBR242W	YBR242W_mRNA	-111
II	707483	707504	22	+	4	41	0.46	22	-4.43	0.16	0.08	Promoter	2	707528	708016	489	1	YBR244W	YBR244W_mRNA	-24
II	711556	711570	15	+	2	14	0.64	15	-2	1.06	0.06	Promoter	2	711591	712754	1164	1	YBR246W	YBR246W_mRNA	-21
II	721322	721354	33	+	3	23	0.39	33	-1.35	0.43	0.01	Promoter	2	721390	722313	924	1	YBR251W	YBR251W_mRNA	-36
II	722567	722605	39	+	7	67	0.28	39	0	-0.56	0.09	Promoter	2	722611	723054	444	1	YBR252W	YBR252W_mRNA	-6
II	723209	723230	22	+	5	34	0.26	22	-2.82	-0.29	0.01	Promoter	2	723270	723635	366	1	YBR253W	YBR253W_mRNA	-40
II	723272	723272	1	+	1	5	1	1	0	2	1	Promoter	2	723270	723635	366	1	YBR253W	YBR253W_mRNA	2
II	724413	724432	20	+	5	34	0.32	20	-1.88	-0.26	0.03	Promoter	2	724456	726540	2085	1	YBR255W	YBR255W_mRNA	-24
II	728845	728854	10	+	2	14	0.57	10	0.64	1.01	0.01	Promoter	2	728885	729724	840	1	YBR257W	YBR257W_mRNA	-31
II	736224	736224	1	+	1	19	1	1	0	2	1	Promoter	2	736264	737736	1473	1	YBR263W	YBR263W_mRNA	-40
II	738541	738541	1	+	1	8	1	1	0	2	1	Promoter	2	738582	739544	963	1	YBR265W	YBR265W_mRNA	-41
II	739796	739853	58	+	14	122	0.24	58	3.46	-1.52	0.08	Promoter	2	739841	741022	1182	1	YBR267W	YBR267W_mRNA	0
II	739894	739894	1	+	1	4	1	1	0	2	1	Promoter	2	739841	741022	1182	1	YBR267W	YBR267W_mRNA	53
II	741269	741304	36	+	7	62	0.29	36	4.45	-0.51	0.1	Promoter	2	741299	741616	318	1	YBR268W	YBR268W_mRNA	0
II	744817	744817	1	+	1	6	1	1	0	2	1	Promoter	2	744852	746111	1260	1	YBR271W	YBR271W_mRNA	-35
II	760247	760324	78	+	6	66	0.26	78	3.44	-0.46	0.05	Promoter	2	760294	760899	606	1	YBR278W	YBR278W_mRNA	0
II	760354	760354	1	+	1	5	1	1	0	2	1	Promoter	2	760294	760899	606	1	YBR278W	YBR278W_mRNA	60
II	761210	761232	23	+	5	39	0.46	23	4.18	-0.04	0.12	Promoter	2	761257	762594	1338	1	YBR279W	YBR279W_mRNA	-25
II	768193	768222	30	+	5	41	0.41	30	-7.82	-0.03	0.13	Promoter	2	768240	768680	441	1	YBR282W	YBR282W_mRNA	-18
II	771244	771244	1	+	1	8	1	1	0	2	1	Promoter	2	771239	773632	2394	1	YBR284W	YBR284W_mRNA	5
II	773345	773345	1	+	1	4	1	1	0	2	1	Promoter	2	773922	774356	435	1	YBR285W	YBR285W_mRNA	-577
II	774687	774688	2	+	2	14	0.71	2	-0.21	1.14	0.14	Promoter	2	774700	776313	1614	1	YBR286W	YBR286W_mRNA	-12
II	776503	776503	1	+	1	4	1	1	0	2	1	Promoter	2	776571	777854	1284	1	YBR287W	YBR287W_mRNA	-68
II	776538	776538	1	+	1	16	1	1	0	2	1	Promoter	2	776571	777854	1284	1	YBR287W	YBR287W_mRNA	-33
II	779627	779657	31	+	5	62	0.42	31	0.87	-0.04	0.12	Promoter	2	779667	782384	2718	1	YBR289W	YBR289W_mRNA	-10
II	782546	782593	48	+	13	202	0.2	48	-3.17	-1.22	0.13	Promoter	2	782591	783556	966	1	YBR290W	YBR290W_mRNA	0
II	787093	787093	1	+	1	6	1	1	0	2	1	Promoter	2	787006	788430	1425	1	YBR293W	YBR293W_mRNA	87
II	800459	800502	44	+	7	57	0.33	44	4.94	-0.57	0.08	Promoter	2	800523	801929	1407	1	YBR297W	YBR297W_mRNA	-21
II	10545	10568	24	-	8	101	0.29	24	-0.5	-0.7	0.1	Promoter	2	9961	10551	591	2	YBL107C	YBL107C_mRNA	0
II	17911	17911	1	-	1	7	1	1	0	2	1	Promoter	2	14241	17696	3456	2	YBL105C	YBL105C_mRNA	-215
II	17936	17989	54	-	10	179	0.42	54	-0.48	-0.21	0.33	Promoter	2	14241	17696	3456	2	YBL105C	YBL105C_mRNA	-293
II	23774	23790	17	-	6	86	0.4	17	-0.77	-0.24	0.13	Promoter	2	22076	23536	1461	2	YBL103C	YBL103C_mRNA	-254
II	28273	28273	1	-	1	4	1	1	0	2	1	Promoter	2	24946	28299	3354	2	YBL101C	YBL101C_mRNA	26
II	28597	28606	10	-	2	11	0.64	10	1.23	1.05	0.05	Promoter	2	24946	28299	3354	2	YBL101C	YBL101C_mRNA	-307
II	44946	45017	72	-	11	85	0.18	72	8.91	-1.31	0.04	Promoter	2	44256	44918	663	2	YBL093C	YBL093C_mRNA	-99
II	45051	45058	8	-	2	16	0.56	8	-0.44	1.01	0.01	Promoter	2	44256	44918	663	2	YBL093C	YBL093C_mRNA	-140
II	47020	47020	1	-	1	4	1	1	0	2	1	Exon (YBL091C-A_mRNA/YBL091C-A, exon 2 of 2)	2	46565	47180	616	2	YBL091C-A	YBL091C-A_mRNA	160
II	47135	47201	67	-	11	117	0.2	67	12.95	-1.2	0.07	Promoter	2	46565	47180	616	2	YBL091C-A	YBL091C-A_mRNA	0
II	48636	48695	60	-	12	161	0.2	60	-5	-1.24	0.1	Promoter	2	47363	48628	1266	2	YBL091C	YBL091C_mRNA	-67
II	59548	59548	1	-	1	7	1	1	0	2	1	Promoter	2	51019	59382	8364	2	YBL088C	YBL088C_mRNA	-166
II	60759	60786	28	-	5	67	0.4	28	-7.72	0.07	0.17	Promoter	2	59822	60739	918	2	YBL087C	YBL087C_mRNA	-47
II	62144	62144	1	-	1	4	1	1	0	2	1	Exon (YBL086C_mRNA/YBL086C, exon 1 of 1)	2	61202	62602	1401	2	YBL086C	YBL086C_mRNA	458
II	62581	62581	1	-	1	8	1	1	0	2	1	Promoter	2	61202	62602	1401	2	YBL086C	YBL086C_mRNA	21
II	62619	62657	39	-	3	40	0.5	39	-3.75	0.59	0.11	Promoter	2	61202	62602	1401	2	YBL086C	YBL086C_mRNA	-55
II	62683	62683	1	-	1	7	1	1	0	2	1	Promoter	2	61202	62602	1401	2	YBL086C	YBL086C_mRNA	-81
II	62717	62717	1	-	1	4	1	1	0	2	1	Promoter	2	61202	62602	1401	2	YBL086C	YBL086C_mRNA	-115
II	69566	69569	4	-	2	18	0.78	4	-0.83	1.24	0.24	Promoter	2	67169	69445	2277	2	YBL084C	YBL084C_mRNA	-124
II	74711	74724	14	-	2	32	0.66	14	-2.03	1.07	0.07	Promoter	2	73070	74695	1626	2	YBL080C	YBL080C_mRNA	-29
II	74755	74755	1	-	1	4	1	1	0	2	1	Promoter	2	73070	74695	1626	2	YBL080C	YBL080C_mRNA	-60
II	80737	80775	39	-	6	60	0.33	39	2.73	-0.34	0.09	Promoter	2	80378	80731	354	2	YBL078C	YBL078C_mRNA	-44
II	84269	84290	22	-	3	37	0.43	22	-0.96	0.45	0.02	Promoter	2	81043	84261	3219	2	YBL076C	YBL076C_mRNA	-29
II	89132	89132	1	-	1	49	1	1	0	2	1	Promoter	2	88523	89125	603	2	YBL072C	YBL072C_mRNA	-7
II	89450	89478	29	-	10	271	0.37	29	-1.21	-0.73	0.18	Exon (YBL071C-B_mRNA/YBL071C-B, exon 1 of 1)	2	89458	89556	99	2	YBL071C-B	YBL071C-B_mRNA	106
